wavelength_nm,absorbance,baseline intensity,sample intensity
593.92341327,0.239632905301,6599.8,3801.0
594.400010667,0.238544200204,6595.4,3808.0
594.876643766,0.237330245471,6564.9,3801.0
595.353312576,0.237594951088,6581.0,3808.0
595.83001711,0.239094223123,6621.1,3818.0
596.306757376,0.236900500242,6530.8,3785.0
596.783533385,0.236391147289,6490.4,3766.0
597.260345148,0.237208061893,6533.7,3784.0
597.737192675,0.237312734073,6473.1,3748.0
598.214075976,0.237698700409,6548.0,3788.0
598.690995063,0.237076536158,6536.9,3787.0
599.167949944,0.239415276602,6601.7,3804.0
599.644940631,0.236689286837,6525.9,3784.0
600.121967134,0.239466476639,6593.8,3799.0
600.599029464,0.238279917605,6558.5,3789.0
601.07612763,0.236642389564,6511.4,3776.0
601.553261643,0.23916566782,6587.5,3798.0
602.030431514,0.237487515565,6550.0,3791.0
602.507637253,0.238671764082,6606.0,3813.0
602.984878871,0.238219536232,6637.2,3835.0
603.462156377,0.238962450069,6665.9,3845.0
603.939469782,0.236726581404,6598.9,3826.0
604.416819097,0.238267645655,6686.4,3863.0
604.894204332,0.238496745822,6759.2,3903.0
605.371625497,0.237945984702,6766.2,3912.0
605.849082603,0.237340527545,6777.5,3924.0
606.32657566,0.237855400045,6830.5,3950.0
606.804104679,0.235854167943,6855.9,3983.0
607.281669669,0.236977991313,6956.5,4031.0
607.759270642,0.235704484655,6958.5,4044.0
608.236907607,0.235397098981,7008.6,4076.0
608.714580576,0.23478701042,7093.2,4131.0
609.192289558,0.232248195356,7014.3,4109.0
609.670034564,0.232229019164,7138.6,4182.0
610.147815605,0.23041270049,7193.8,4232.0
610.62563269,0.231085189414,7308.8,4293.0
611.10348583,0.228241219535,7279.7,4304.0
611.581375035,0.224449951998,7189.6,4288.0
